"ensg"	"chrom"	"start"	"end"	"status"	"cytoband"	"symbol"
"ENSG00000025039"	6	90074335	90121995	"KNOWN"	"q15"	"RRAGD"
"ENSG00000135299"	6	90142897	90343553	"KNOWN"	"q15"	"ANKRD6"
"ENSG00000112159"	6	90353231	90529442	"KNOWN"	"q15"	"MDN1"
"ENSG00000118412"	6	90539619	90581122	"KNOWN"	"q15"	"CASP8AP2"
"ENSG00000135355"	6	90604188	90605839	"KNOWN"	"q15"	"GJA10"
"ENSG00000112182"	6	90636247	91006562	"KNOWN"	"q15"	"BACH2"
"ENSG00000135341"	6	91225353	91296907	"KNOWN"	"q15"	"MAP3K7"
"ENSG00000135333"	6	93949738	94129300	"KNOWN"	"q16.1"	"EPHA7"
"ENSG00000172469"	6	96025413	96057326	"KNOWN"	"q16.1"	"MANEA"
"ENSG00000172461"	6	96463845	96663487	"KNOWN"	"q16.1"	"FUT9"
"ENSG00000014123"	6	96969702	97003149	"KNOWN"	"q16.1"	"KIAA0776"
"ENSG00000112214"	6	97010435	97064512	"KNOWN"	"q16.1"	"FHL5"
"ENSG00000112218"	6	97245888	97285353	"KNOWN"	"q16.1"	"GPR63"
"ENSG00000123545"	6	97338140	97345767	"KNOWN"	"q16.1"	"NDUFAF4"
"ENSG00000186231"	6	97372496	97588630	"KNOWN"	"q16.1"	"KLHL32"
"ENSG00000146263"	6	97590037	97731052	"KNOWN"	"q16.1"	"C6orf167"
"ENSG00000184486"	6	99282611	99286660	"KNOWN"	"q16.1"	"POU3F2"
"ENSG00000112234"	6	99321334	99395849	"KNOWN"	"q16.1"	"FBXL4"
"ENSG00000146267"	6	99720798	99797531	"KNOWN"	"q16.2"	"C6orf168"
"ENSG00000132423"	6	99817276	99842080	"KNOWN"	"q16.2"	"COQ3"
"ENSG00000132424"	6	99847840	99873207	"KNOWN"	"q16.2"	"SFRS18"
"ENSG00000123552"	6	99880190	99963308	"KNOWN"	"q16.2"	"USP45"
"ENSG00000112237"	6	99990264	100016690	"KNOWN"	"q16.2"	"CCNC"
"ENSG00000112238"	6	100054650	100063454	"KNOWN"	"q16.2"	"PRDM13"
"ENSG00000152034"	6	100367786	100442114	"KNOWN"	"q16.2"	"MCHR2"
"ENSG00000112246"	6	100832885	100912773	"KNOWN"	"q16.3"	"SIM1"
"ENSG00000112249"	6	100956070	101329240	"KNOWN"	"q16.3"	"ASCC3"
"ENSG00000164418"	6	101846664	102517958	"KNOWN"	"q16.3"	"GRIK2"
"ENSG00000085382"	6	105175968	105308174	"KNOWN"	"q16.3"	"HACE1"
"ENSG00000203809"	6	105388052	105388402	"KNOWN"	"q16.3"	"C6orf220"
"ENSG00000187772"	6	105404923	105531206	"KNOWN"	"q16.3"	"LIN28B"
"ENSG00000112276"	6	105544697	105584543	"KNOWN"	"q21"	"BVES"
"ENSG00000203808"	6	105585562	105617809	"KNOWN"	"q21"	"C6orf112"
"ENSG00000132429"	6	105605783	105627858	"KNOWN"	"q21"	"POPDC3"
"ENSG00000085377"	6	105725506	105850969	"KNOWN"	"q21"	"PREP"
"ENSG00000057657"	6	106534195	106557814	"KNOWN"	"q21"	"PRDM1"
"ENSG00000057663"	6	106632351	106773695	"KNOWN"	"q21"	"ATG5"
"ENSG00000112297"	6	106959730	107018335	"KNOWN"	"q21"	"AIM1"
"ENSG00000130347"	6	107018903	107077373	"KNOWN"	"q21"	"RTN4IP1"
"ENSG00000130348"	6	107077441	107116292	"KNOWN"	"q21"	"QRSL1"
"ENSG00000130349"	6	107349407	107372544	"KNOWN"	"q21"	"C6orf203"
"ENSG00000178409"	6	107386386	107436473	"KNOWN"	"q21"	"BEND3"
"ENSG00000164494"	6	107473761	107780779	"KNOWN"	"q21"	"PDSS2"
"ENSG00000112320"	6	107811317	107982502	"KNOWN"	"q21"	"SOBP"
"ENSG00000146285"	6	108023367	108145521	"KNOWN"	"q21"	"SCML4"
"ENSG00000025796"	6	108188960	108279482	"KNOWN"	"q21"	"SEC63"
"ENSG00000081087"	6	108362613	108487044	"KNOWN"	"q21"	"OSTM1"
"ENSG00000112333"	6	108487215	108510011	"KNOWN"	"q21"	"NR2E1"
"ENSG00000112335"	6	108532717	108582464	"KNOWN"	"q21"	"SNX3"
"ENSG00000135537"	6	108616098	108844320	"KNOWN"	"q21"	"LACE1"
"ENSG00000118689"	6	108881026	109005971	"KNOWN"	"q21"	"FOXO3"
"ENSG00000118690"	6	109169619	109295352	"KNOWN"	"q21"	"ARMC2"
"ENSG00000080546"	6	109307647	109415318	"KNOWN"	"q21"	"SESN1"
"ENSG00000183137"	6	109416356	109485113	"KNOWN"	"q21"	"C6orf182"
"ENSG00000203799"	6	109615506	109650313	"KNOWN"	"q21"	"C6orf184"
"ENSG00000203798"	6	109659678	109676266	"KNOWN"	"q21"	"C6orf185"
"ENSG00000135535"	6	109687719	109703762	"KNOWN"	"q21"	"CD164"
"ENSG00000185250"	6	109711419	109761847	"KNOWN"	"q21"	"PPIL6"
"ENSG00000135587"	6	109761931	109765121	"KNOWN"	"q21"	"SMPD2"
"ENSG00000135596"	6	109765268	109777190	"KNOWN"	"q21"	"MICAL1"
"ENSG00000112365"	6	109783719	109804440	"KNOWN"	"q21"	"ZBTB24"
"ENSG00000155085"	6	109814064	110012420	"KNOWN"	"q21"	"AKD1"
"ENSG00000112367"	6	110012424	110146634	"KNOWN"	"q21"	"FIG4"
"ENSG00000146360"	6	110299979	110301921	"KNOWN"	"q21"	"GPR6"
"ENSG00000112290"	6	110421022	110501207	"KNOWN"	"q21"	"WASF1"
"ENSG00000168438"	6	110501344	110575478	"KNOWN"	"q21"	"CDC40"
"ENSG00000053328"	6	110565712	110679475	"KNOWN"	"q21"	"C6orf186"
"ENSG00000203797"	6	110712974	110740732	"KNOWN"	"q21"	"DDO"
"ENSG00000004809"	6	110745890	110797844	"KNOWN"	"q21"	"SLC22A16"
"ENSG00000155111"	6	110931181	111136840	"KNOWN"	"q21"	"CDC2L6"
"ENSG00000123505"	6	111195987	111216916	"KNOWN"	"q21"	"AMD1"
"ENSG00000155115"	6	111279763	111289089	"KNOWN"	"q21"	"GTF3C6"
"ENSG00000197498"	6	111303218	111347231	"KNOWN"	"q21"	"BXDC1"
"ENSG00000112394"	6	111408781	111545145	"KNOWN"	"q21"	"SLC16A10"
"ENSG00000173214"	6	111580482	111590259	"KNOWN"	"q21"	"KIAA1919"
"ENSG00000009413"	6	111620234	111804918	"KNOWN"	"q21"	"REV3L"
"ENSG00000056972"	6	111877657	111927264	"KNOWN"	"q21"	"TRAF3IP2"
"ENSG00000010810"	6	111982497	112194627	"KNOWN"	"q21"	"FYN"
"ENSG00000112761"	6	112375278	112392171	"KNOWN"	"q21"	"WISP3"
"ENSG00000074935"	6	112391861	112408751	"KNOWN"	"q21"	"TUBE1"
"ENSG00000203778"	6	112408674	112423992	"KNOWN"	"q21"	"C6orf225"
"ENSG00000112769"	6	112429134	112575849	"KNOWN"	"q21"	"LAMA4"
"ENSG00000155130"	6	114178527	114184650	"KNOWN"	"q21"	"MARCKS"
"ENSG00000196591"	6	114257329	114292354	"KNOWN"	"q21"	"HDAC2"
"ENSG00000175818"	6	114376750	114663540	"KNOWN"	"q22.1"	"HS3ST5"
"ENSG00000111816"	6	116262696	116381921	"KNOWN"	"q22.1"	"FRK"
"ENSG00000178425"	6	116421999	116566852	"KNOWN"	"q22.1"	"NT5DC1"
"ENSG00000123500"	6	116440086	116479910	"KNOWN"	"q22.1"	"COL10A1"
"ENSG00000189241"	6	116597744	116601280	"KNOWN"	"q22.1"	"TSPYL1"
"ENSG00000111817"	6	116601283	116759445	"KNOWN"	"q22.1"	"DSE"
"ENSG00000188820"	6	116782556	116784934	"KNOWN"	"q22.1"	"FAM26F"
"ENSG00000173626"	6	116816150	116866677	"KNOWN"	"q22.1"	"BET3L"
"ENSG00000178033"	6	116832808	116839708	"KNOWN"	"q22.1"	"FAM26E"
"ENSG00000164451"	6	116850195	116880031	"KNOWN"	"q22.1"	"FAM26D"
"ENSG00000111832"	6	116892583	116914751	"KNOWN"	"q22.1"	"RWDD1"
"ENSG00000111834"	6	116937642	116954147	"KNOWN"	"q22.1"	"RSPH4A"
"ENSG00000153975"	6	116956781	116989957	"KNOWN"	"q22.1"	"ZUFSP"
"ENSG00000196911"	6	117002350	117063029	"KNOWN"	"q22.1"	"KPNA5"
"ENSG00000183807"	6	117073361	117086886	"KNOWN"	"q22.1"	"FAM162B"
"ENSG00000173612"	6	117113248	117150208	"KNOWN"	"q22.1"	"GPRC6A"
"ENSG00000185002"	6	117198376	117253300	"KNOWN"	"q22.1"	"RFX6"
"ENSG00000170162"	6	117586721	117594728	"KNOWN"	"q22.1"	"VGLL2"
"ENSG00000047936"	6	117609530	117747018	"KNOWN"	"q22.1"	"ROS1"
"ENSG00000164465"	6	117803820	117891016	"KNOWN"	"q22.1"	"DCBLD1"
"ENSG00000047932"	6	117881432	117923681	"KNOWN"	"q22.1"	"GOPC"
"ENSG00000153989"	6	117996617	118031884	"KNOWN"	"q22.1"	"NUS1"
"ENSG00000196376"	6	118228689	118638839	"KNOWN"	"q22.1"	"SLC35F1"
"ENSG00000111860"	6	118786239	119031238	"KNOWN"	"q22.31"	"C6orf204"
"ENSG00000198523"	6	118869442	118881583	"KNOWN"	"q22.31"	"PLN"
"ENSG00000111877"	6	119134618	119256303	"KNOWN"	"q22.31"	"MCM9"
"ENSG00000111875"	6	119150209	119230406	"KNOWN"	"q22.31"	"ASF1A"
"ENSG00000111879"	6	119280998	119470358	"KNOWN"	"q22.31"	"FAM184A"
"ENSG00000111885"	6	119499269	119670926	"KNOWN"	"q22.31"	"MAN1A1"
"ENSG00000146350"	6	121400627	121655891	"KNOWN"	"q22.31"	"C6orf170"
"ENSG00000152661"	6	121756745	121770873	"KNOWN"	"q22.31"	"GJA1"
"ENSG00000025156"	6	122720696	122754264	"KNOWN"	"q22.31"	"HSF2"
"ENSG00000111897"	6	122764496	122907269	"KNOWN"	"q22.31"	"SERINC1"
"ENSG00000135549"	6	122793062	123047518	"KNOWN"	"q22.31"	"PKIB"
"ENSG00000164434"	6	123100646	123105216	"KNOWN"	"q22.31"	"FABP7"
"ENSG00000172594"	6	123109971	123130862	"KNOWN"	"q22.31"	"SMPDL3A"
"ENSG00000235457"	6	123317791	123318577	"KNOWN"	"q22.31"	"RLBP1L2"
"ENSG00000186439"	6	123537483	123958238	"KNOWN"	"q22.31"	"TRDN"
"ENSG00000188580"	6	124125286	125146803	"KNOWN"	"q22.31"	"NKAIN2"
"ENSG00000146373"	6	125304514	125404864	"KNOWN"	"q22.31"	"RNF217"
"ENSG00000111907"	6	125474879	125585553	"KNOWN"	"q22.31"	"TPD52L1"
"ENSG00000111906"	6	125596496	125623282	"KNOWN"	"q22.31"	"HDDC2"
"ENSG00000135547"	6	126068810	126082415	"KNOWN"	"q22.31"	"HEY2"
"ENSG00000111912"	6	126102307	126252266	"KNOWN"	"q22.32"	"NCOA7"
"ENSG00000111911"	6	126277861	126301363	"KNOWN"	"q22.32"	"HINT3"
"ENSG00000066651"	6	126307576	126360418	"KNOWN"	"q22.32"	"TRMT11"
"ENSG00000203760"	6	126661253	126669754	"KNOWN"	"q22.32"	"C6orf173"
"ENSG00000146374"	6	127440056	127518654	"KNOWN"	"q22.33"	"RSPO3"
"ENSG00000118518"	6	127587755	127609712	"KNOWN"	"q22.33"	"RNF146"
"ENSG00000093144"	6	127609861	127664754	"KNOWN"	"q22.33"	"ECHDC1"
"ENSG00000189367"	6	127761488	127796859	"KNOWN"	"q22.33"	"C6orf174"
"ENSG00000184530"	6	127898319	127912963	"KNOWN"	"q22.33"	"C6orf58"
"ENSG00000172673"	6	128029217	128239742	"KNOWN"	"q22.33"	"TSEPA"
"ENSG00000152894"	6	128289925	128841870	"KNOWN"	"q22.33"	"PTPRK"
"ENSG00000196569"	6	129204286	129837708	"KNOWN"	"q22.33"	"LAMA2"
"ENSG00000146376"	6	129897277	130031370	"KNOWN"	"q22.33"	"ARHGAP18"
"ENSG00000203756"	6	130152389	130182692	"KNOWN"	"q22.33"	"C6orf191"
"ENSG00000198945"	6	130339734	130462582	"KNOWN"	"q23.1"	"L3MBTL3"
"ENSG00000164483"	6	130465457	130686545	"KNOWN"	"q23.1"	"SAMD3"
"ENSG00000164484"	6	130686879	130764208	"KNOWN"	"q23.1"	"TMEM200A"
"ENSG00000079819"	6	131160487	131384462	"KNOWN"	"q23.2"	"EPB41L2"
"ENSG00000118507"	6	131466424	131604673	"KNOWN"	"q23.2"	"AKAP7"
"ENSG00000118520"	6	131894365	131905468	"KNOWN"	"q23.2"	"ARG1"
"ENSG00000112282"	6	131895108	131949363	"KNOWN"	"q23.2"	"MED23"
"ENSG00000154269"	6	131949582	132068553	"KNOWN"	"q23.2"	"ENPP3"
"ENSG00000180658"	6	132021609	132022541	"KNOWN"	"q23.2"	"OR2A4"
"ENSG00000236761"	6	132029739	132032322	"KNOWN"	"q23.2"	"CTAGE4"
"ENSG00000197594"	6	132129156	132216295	"KNOWN"	"q23.2"	"ENPP1"
"ENSG00000118523"	6	132269321	132272518	"KNOWN"	"q23.2"	"CTGF"
"ENSG00000079931"	6	132617194	132722664	"KNOWN"	"q23.2"	"MOXD1"
"ENSG00000079950"	6	132778663	132834337	"KNOWN"	"q23.2"	"STX7"
"ENSG00000237110"	6	132859429	132860470	"KNOWN"	"q23.2"	"TAAR9"
"ENSG00000146385"	6	132873832	132874860	"KNOWN"	"q23.2"	"TAAR8"
"ENSG00000146383"	6	132891461	132892498	"KNOWN"	"q23.2"	"TAAR6"
"ENSG00000135569"	6	132909812	132911222	"KNOWN"	"q23.2"	"TAAR5"
"ENSG00000146378"	6	132938289	132945414	"KNOWN"	"q23.2"	"TAAR2"
"ENSG00000146399"	6	132966123	132967142	"KNOWN"	"q23.2"	"TAAR1"
"ENSG00000112299"	6	133001997	133035194	"KNOWN"	"q23.2"	"VNN1"
"ENSG00000093134"	6	133043923	133055904	"KNOWN"	"q23.2"	"VNN3"
"ENSG00000112303"	6	133065010	133084598	"KNOWN"	"q23.2"	"VNN2"
"ENSG00000146409"	6	133090507	133119747	"KNOWN"	"q23.2"	"C6orf192"
"ENSG00000112306"	6	133135681	133138703	"KNOWN"	"q23.2"	"RPS12"
"ENSG00000112319"	6	133562495	133853257	"KNOWN"	"q23.2"	"EYA4"
"ENSG00000118526"	6	134210259	134216675	"KNOWN"	"q23.2"	"TCF21"
"ENSG00000028839"	6	134273308	134308627	"KNOWN"	"q23.2"	"TBPL1"
"ENSG00000146411"	6	134308271	134373773	"KNOWN"	"q23.2"	"SLC2A12"
"ENSG00000118515"	6	134490387	134639196	"KNOWN"	"q23.2"	"SGK1"
"ENSG00000118514"	6	135238529	135271244	"KNOWN"	"q23.3"	"ALDH8A1"
"ENSG00000112339"	6	135281525	135376036	"KNOWN"	"q23.3"	"HBS1L"
"ENSG00000118513"	6	135502453	135540311	"KNOWN"	"q23.3"	"MYB"
"ENSG00000135541"	6	135605110	135818903	"KNOWN"	"q23.3"	"AHI1"
"ENSG00000171408"	6	136172834	136516709	"KNOWN"	"q23.3"	"PDE7B"
"ENSG00000146410"	6	136552168	136571462	"KNOWN"	"q23.3"	"FAM54A"
"ENSG00000029363"	6	136578001	136610989	"KNOWN"	"q23.3"	"BCLAF1"
"ENSG00000135525"	6	136663873	136871792	"KNOWN"	"q23.3"	"MAP7"
"ENSG00000197442"	6	136878191	137113656	"KNOWN"	"q23.3"	"MAP3K5"
"ENSG00000112357"	6	137143702	137235071	"KNOWN"	"q23.3"	"PEX7"
"ENSG00000182747"	6	137243402	137246774	"KNOWN"	"q23.3"	"SLC35D3"
"ENSG00000016402"	6	137321108	137366298	"KNOWN"	"q23.3"	"IL20RA"
"ENSG00000164485"	6	137464958	137494785	"KNOWN"	"q23.3"	"IL22RA2"
"ENSG00000027697"	6	137518621	137540586	"KNOWN"	"q23.3"	"IFNGR1"
"ENSG00000177468"	6	137813336	137815531	"KNOWN"	"q23.3"	"OLIG3"
"ENSG00000118503"	6	138188351	138204442	"KNOWN"	"q23.3"	"TNFAIP3"
"ENSG00000112378"	6	138409643	138428660	"KNOWN"	"q23.3"	"PERP"
"ENSG00000112379"	6	138483224	138659936	"KNOWN"	"q23.3"	"KIAA1244"
"ENSG00000217912"	6	138537129	138539627	"KNOWN"	"q23.3"	"PBOV1"
"ENSG00000051620"	6	138724668	138734582	"KNOWN"	"q23.3"	"HEBP2"
"ENSG00000135540"	6	138743180	138893048	"KNOWN"	"q23.3"	"NHSL1"
"ENSG00000024862"	6	139094646	139114454	"KNOWN"	"q24.1"	"CCDC28A"
"ENSG00000203734"	6	139117063	139225207	"KNOWN"	"q24.1"	"ECT2L"
"ENSG00000135597"	6	139225620	139309398	"KNOWN"	"q24.1"	"REPS1"
"ENSG00000146386"	6	139349819	139364439	"KNOWN"	"q24.1"	"C6orf115"
"ENSG00000112406"	6	139456249	139501946	"KNOWN"	"q24.1"	"HECA"
"ENSG00000164440"	6	139561201	139613156	"KNOWN"	"q24.1"	"TXLNB"
"ENSG00000164442"	6	139693396	139695785	"KNOWN"	"q24.1"	"CITED2"
"ENSG00000135577"	6	142396745	142409936	"KNOWN"	"q24.1"	"NMBR"
"ENSG00000009844"	6	142468394	142542083	"KNOWN"	"q24.1"	"VTA1"
"ENSG00000112414"	6	142623056	142767403	"KNOWN"	"q24.1"	"GPR126"
"ENSG00000010818"	6	143072604	143266338	"KNOWN"	"q24.2"	"HIVEP2"
"ENSG00000146416"	6	143381633	143661441	"KNOWN"	"q24.2"	"AIG1"
"ENSG00000189007"	6	143743970	143771841	"KNOWN"	"q24.2"	"ADAT2"
"ENSG00000034693"	6	143771918	143812504	"KNOWN"	"q24.2"	"PEX3"
"ENSG00000001036"	6	143815949	143832837	"KNOWN"	"q24.2"	"FUCA2"
"ENSG00000112419"	6	143858316	144152321	"KNOWN"	"q24.2"	"PHACTR2"
"ENSG00000135521"	6	144164487	144184929	"KNOWN"	"q24.2"	"LTV1"
"ENSG00000118491"	6	144185573	144259483	"KNOWN"	"q24.2"	"FAM164B"
"ENSG00000118495"	6	144261437	144385735	"KNOWN"	"q24.2"	"PLAGL1"
"ENSG00000169976"	6	144416018	144416754	"KNOWN"	"q24.2"	"SF3B5"
"ENSG00000135604"	6	144471654	144513075	"KNOWN"	"q24.2"	"STX11"
"ENSG00000152818"	6	144606837	145174166	"KNOWN"	"q24.2"	"UTRN"
"ENSG00000112425"	6	145822719	146056991	"KNOWN"	"q24.3"	"EPM2A"
"ENSG00000118496"	6	146119276	146135921	"KNOWN"	"q24.3"	"FBXO30"
"ENSG00000146414"	6	146185381	146285559	"KNOWN"	"q24.3"	"SHPRH"
"ENSG00000152822"	6	146348782	146758734	"KNOWN"	"q24.3"	"GRM1"
"ENSG00000118508"	6	146864828	146876088	"KNOWN"	"q24.3"	"RAB32"
"ENSG00000118492"	6	146920136	147136598	"KNOWN"	"q24.3"	"C6orf103"
"ENSG00000164506"	6	147525508	147708707	"KNOWN"	"q24.3"	"STXBP5"
"ENSG00000203727"	6	147830063	147891157	"KNOWN"	"q24.3"	"SAMD5"
"ENSG00000111961"	6	148593440	148873184	"KNOWN"	"q24.3"	"SASH1"
"ENSG00000111962"	6	149068271	149398125	"KNOWN"	"q25.1"	"UST"
"ENSG00000055208"	6	149639063	149732749	"KNOWN"	"q25.1"	"MAP3K7IP2"
"ENSG00000177688"	6	149721495	149722177	"KNOWN"	"q25.1"	"SUMO4"
"ENSG00000178199"	6	149768951	149806126	"KNOWN"	"q25.1"	"ZC3H12D"
"ENSG00000131013"	6	149825631	149867171	"KNOWN"	"q25.1"	"PPIL4"
"ENSG00000055211"	6	149887410	149912055	"KNOWN"	"q25.1"	"C6orf72"
"ENSG00000186625"	6	149916013	149970108	"KNOWN"	"q25.1"	"KATNA1"
"ENSG00000131023"	6	149982051	150039392	"KNOWN"	"q25.1"	"LATS1"
"ENSG00000120253"	6	150045459	150067814	"KNOWN"	"q25.1"	"NUP43"
"ENSG00000120265"	6	150070580	150132556	"KNOWN"	"q25.1"	"PCMT1"
"ENSG00000120256"	6	150139934	150185480	"KNOWN"	"q25.1"	"LRP11"
"ENSG00000164520"	6	150209601	150212097	"KNOWN"	"q25.1"	"RAET1E"
"ENSG00000203722"	6	150236588	150244214	"KNOWN"	"q25.1"	"RAET1G"
"ENSG00000131015"	6	150263136	150270366	"KNOWN"	"q25.1"	"ULBP2"
"ENSG00000111981"	6	150285143	150294844	"KNOWN"	"q25.1"	"ULBP1"
"ENSG00000155918"	6	150339470	150346668	"KNOWN"	"q25.1"	"RAET1L"
"ENSG00000131019"	6	150384263	150390940	"KNOWN"	"q25.1"	"ULBP3"
"ENSG00000198729"	6	150463686	150571489	"KNOWN"	"q25.1"	"PPP1R14C"
"ENSG00000009765"	6	150690028	150725764	"KNOWN"	"q25.1"	"IYD"
"ENSG00000120278"	6	150920999	151164799	"KNOWN"	"q25.1"	"PLEKHG1"
"ENSG00000120254"	6	151186691	151423021	"KNOWN"	"q25.1"	"MTHFD1L"
"ENSG00000131016"	6	151561134	151679692	"KNOWN"	"q25.1"	"AKAP12"
"ENSG00000181472"	6	151685251	151712677	"KNOWN"	"q25.1"	"ZBTB2"
"ENSG00000155906"	6	151725989	151773316	"KNOWN"	"q25.1"	"RMND1"
"ENSG00000146476"	6	151773422	151791232	"KNOWN"	"q25.1"	"C6orf211"
"ENSG00000120262"	6	151815175	151942328	"KNOWN"	"q25.1"	"C6orf97"
"ENSG00000091831"	6	152011631	152450754	"KNOWN"	"q25.1"	"ESR1"
"ENSG00000131018"	6	152442822	152958534	"KNOWN"	"q25.2"	"SYNE1"
"ENSG00000120279"	6	153019030	153045713	"KNOWN"	"q25.2"	"MYCT1"
"ENSG00000146469"	6	153071933	153080900	"KNOWN"	"q25.2"	"VIP"
"ENSG00000112029"	6	153291660	153304740	"KNOWN"	"q25.2"	"FBXO5"
"ENSG00000112031"	6	153308400	153323925	"KNOWN"	"q25.2"	"MTRF1L"
"ENSG00000091844"	6	153331857	153452384	"KNOWN"	"q25.2"	"RGS17"
"ENSG00000112038"	6	154331636	154568001	"KNOWN"	"q25.2"	"OPRM1"
"ENSG00000074706"	6	154475618	154677900	"KNOWN"	"q25.2"	"IPCEF1"
"ENSG00000153721"	6	154726311	154831753	"KNOWN"	"q25.2"	"MAGI1"
"ENSG00000213079"	6	155054512	155155190	"KNOWN"	"q25.2"	"RBM16"
"ENSG00000146426"	6	155411423	155578857	"KNOWN"	"q25.2"	"TIAM2"
"ENSG00000029639"	6	155578660	155635631	"KNOWN"	"q25.3"	"TFB1M"
"ENSG00000171217"	6	155585147	155597681	"KNOWN"	"q25.3"	"CLDN20"
"ENSG00000074771"	6	155716502	155777037	"KNOWN"	"q25.3"	"NOX3"
"ENSG00000049618"	6	157099064	157530401	"KNOWN"	"q25.3"	"ARID1B"
"ENSG00000215712"	6	157710058	157744793	"KNOWN"	"q25.3"	"C6orf35"
"ENSG00000175048"	6	157802557	158094977	"KNOWN"	"q25.3"	"ZDHHC14"
"ENSG00000130340"	6	158244294	158366109	"KNOWN"	"q25.3"	"SNX9"
"ENSG00000078269"	6	158402919	158519568	"KNOWN"	"q25.3"	"SYNJ2"
"ENSG00000122335"	6	158530549	158589302	"KNOWN"	"q25.3"	"SERAC1"
"ENSG00000185068"	6	158589384	158615020	"KNOWN"	"q25.3"	"GTF2H5"
"ENSG00000130338"	6	158733692	158932854	"KNOWN"	"q25.3"	"TULP4"
"ENSG00000146433"	6	158957276	159056467	"KNOWN"	"q25.3"	"TMEM181"
"ENSG00000146425"	6	159057506	159065771	"KNOWN"	"q25.3"	"DYNLT1"
"ENSG00000164674"	6	159071046	159185901	"KNOWN"	"q25.3"	"SYTL3"
"ENSG00000092820"	6	159186774	159240456	"KNOWN"	"q25.3"	"EZR"
"ENSG00000203711"	6	159290954	159331385	"KNOWN"	"q25.3"	"C6orf99"
"ENSG00000130363"	6	159397312	159421219	"KNOWN"	"q25.3"	"RSPH3"
"ENSG00000164691"	6	159456029	159466184	"KNOWN"	"q25.3"	"TAGAP"
"ENSG00000164694"	6	159590429	159693137	"KNOWN"	"q25.3"	"FNDC1"
"ENSG00000112096"	6	160100151	160114353	"KNOWN"	"q25.3"	"SOD2"
"ENSG00000146457"	6	160148152	160177349	"KNOWN"	"q25.3"	"WTAP"
"ENSG00000120437"	6	160182989	160200085	"KNOWN"	"q25.3"	"ACAT2"
"ENSG00000120438"	6	160199531	160210735	"KNOWN"	"q25.3"	"TCP1"
"ENSG00000112110"	6	160211492	160219460	"KNOWN"	"q25.3"	"MRPL18"
"ENSG00000146453"	6	160221301	160241735	"KNOWN"	"q25.3"	"PNLDC1"
"ENSG00000130368"	6	160327974	160329108	"KNOWN"	"q25.3"	"MAS1"
"ENSG00000197081"	6	160390131	160527583	"KNOWN"	"q25.3"	"IGF2R"
"ENSG00000175003"	6	160542863	160579744	"KNOWN"	"q25.3"	"SLC22A1"
"ENSG00000112499"	6	160637790	160698670	"KNOWN"	"q25.3"	"SLC22A2"
"ENSG00000146477"	6	160769425	160876014	"KNOWN"	"q25.3"	"SLC22A3"
"ENSG00000213071"	6	160873463	160932156	"KNOWN"	"q25.3"	"LPAL2"
"ENSG00000198670"	6	160952515	161097555	"KNOWN"	"q26"	"LPA"
"ENSG00000122194"	6	161123270	161174345	"KNOWN"	"q26"	"PLG"
"ENSG00000085511"	6	161412822	161551917	"KNOWN"	"q26"	"MAP3K4"
"ENSG00000026652"	6	161551060	161695107	"KNOWN"	"q26"	"AGPAT4"
"ENSG00000185345"	6	161768452	163148803	"KNOWN"	"q26"	"PARK2"
"ENSG00000112530"	6	163148164	163736523	"KNOWN"	"q26"	"PACRG"
"ENSG00000112531"	6	163835675	163994896	"KNOWN"	"q26"	"QKI"
"ENSG00000112539"	6	165693158	165723111	"KNOWN"	"q27"	"C6orf118"
"ENSG00000112541"	6	165740776	166075588	"KNOWN"	"q27"	"PDE10A"
"ENSG00000164458"	6	166570795	166582131	"KNOWN"	"q27"	"T"
"ENSG00000176381"	6	166719168	166721871	"KNOWN"	"q27"	"PRR18"
"ENSG00000198818"	6	166733224	166756028	"KNOWN"	"q27"	"SFT2D1"
"ENSG00000060762"	6	166778407	166796486	"KNOWN"	"q27"	"BRP44L"
"ENSG00000071242"	6	166822854	167275658	"KNOWN"	"q27"	"RPS6KA2"
"ENSG00000026297"	6	167343004	167370679	"KNOWN"	"q27"	"RNASET2"
"ENSG00000213066"	6	167412816	167454065	"KNOWN"	"q27"	"FGFR1OP"
"ENSG00000112486"	6	167525295	167552629	"KNOWN"	"q27"	"CCR6"
"ENSG00000120436"	6	167569759	167571817	"KNOWN"	"q27"	"GPR31"
"ENSG00000166984"	6	167584081	167596396	"KNOWN"	"q27"	"TCP10L2"
"ENSG00000112494"	6	167704803	167729507	"KNOWN"	"q27"	"UNC93A"
"ENSG00000120440"	6	167738574	167756177	"KNOWN"	"q27"	"TTLL2"
"ENSG00000203690"	6	167770521	167797998	"KNOWN"	"q27"	"TCP10"
"ENSG00000146521"	6	168185223	168197539	"KNOWN"	"q27"	"C6orf123"
"ENSG00000198221"	6	168224556	168227389	"KNOWN"	"q27"	"C6orf124"
"ENSG00000130396"	6	168227671	168372703	"KNOWN"	"q27"	"MLLT4"
"ENSG00000229921"	6	168393502	168397757	"KNOWN"	"q27"	"C6orf54"
"ENSG00000125337"	6	168418553	168445769	"KNOWN"	"q27"	"KIF25"
"ENSG00000153303"	6	168456464	168479857	"KNOWN"	"q27"	"FRMD1"
"ENSG00000164488"	6	168693512	168720434	"KNOWN"	"q27"	"DACT2"
"ENSG00000112562"	6	168841831	169073289	"KNOWN"	"q27"	"SMOC2"
